game_id,who_won,move_number,white_pieces_remained,black_pieces_remained,kill_value_white,kill_value_black,white_move_sequence,black_move_sequence,move_made
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,28,"[5, 1, 1, 1, 2]","[6, 1, 1, 2, 1]",10,9,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4,Nxf3
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,29,"[5, 1, 1, 0, 2]","[6, 1, 1, 1, 1]",13,12,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3,Qxd2
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,30,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2,Qa5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,31,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5,Qf5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,32,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5,Rf7
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,33,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7,Kh7
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,34,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7,Qe4
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,35,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4,Qg6+
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,36,"[5, 1, 0, 0, 2]","[5, 1, 1, 1, 1]",14,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+,Qe4
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,37,"[5, 1, 0, 0, 2]","[5, 0, 1, 1, 1]",23,15,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4,Nxe4
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,38,"[5, 0, 0, 0, 2]","[5, 0, 1, 1, 1]",23,24,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4,f3
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,39,"[5, 0, 0, 0, 2]","[5, 0, 1, 1, 1]",23,24,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3,Ng5+
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,40,"[5, 0, 0, 0, 2]","[5, 0, 1, 1, 1]",23,24,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+,Bf6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,41,"[5, 0, 0, 0, 2]","[5, 0, 1, 1, 1]",23,24,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6,Bg7
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,42,"[5, 0, 0, 0, 2]","[5, 0, 1, 0, 1]",26,24,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7,hxg5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,43,"[4, 0, 0, 0, 2]","[5, 0, 1, 0, 1]",26,25,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5,Bf6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,44,"[4, 0, 0, 0, 2]","[5, 0, 1, 0, 1]",26,25,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6,Kg6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,45,"[4, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,25,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6,Rh7
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,46,"[4, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,25,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7,Rh4+
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,47,"[4, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,25,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+,Rxd4
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,48,"[3, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,26,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4,Rf4
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,49,"[3, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,26,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4,Rf5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,50,"[3, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,26,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5,Ra5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,51,"[3, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,26,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5,Rxa2+
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,52,"[2, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,27,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3|Kf3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5|Rxa2+,Ra6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,53,"[2, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,27,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3|Kf3|Kg2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5|Rxa2+|Ra6,Rb6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,54,"[2, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,27,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3|Kf3|Kg2|Re2,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5|Rxa2+|Ra6|Rb6,Rc6
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,55,"[2, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,27,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3|Kf3|Kg2|Re2|R2e3,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5|Rxa2+|Ra6|Rb6|Rc6,Kf5
e4d0d899-a6cf-4b35-86cc-d00be14109dc,0,56,"[2, 0, 0, 0, 2]","[4, 0, 1, 0, 1]",27,27,Nf3|g3|Bg2|O-O|c4|Nc3|Qa4|Ng5|Qxc4|d3|Kxg2|Nf3|Be3|Rac1|Qh4|Ne4|Neg5+|Ne6|Nxf8|Qh5|Kg1|b3|Rc5|Rfc1|gxf4|Bd2|Kh1|Kg2|Qxf3|Rxc7|Kh1|Rg1|d4|Rc5|Kg2|Kh3|Qxe4+|Rc2|Re1|Kg4|h4|hxg5|Re6|Rc3|Rxf3|Rfe3|Kf3|Ke2|R6e4|Rf3|Rfe3|Kf3|Kg2|Re2|R2e3|Rc4,g6|Bg7|Nf6|O-O|d5|dxc4|Be6|Bd7|Bc6|Bxg2|Nc6|Nd7|h6|Nb6|Kh7|f5|Kg8|Qd5|g5|Rxf8|Nc8|Nd6|Qe6|f4|gxf4|Qxe2|Nd4|Nxf3|Qxd2|Qa5|Qf5|Rf7|Kh7|Qe4|Qg6+|Qe4|Nxe4|f3|Ng5+|Bf6|Bg7|hxg5|Bf6|Kg6|Rh7|Rh4+|Rxd4|Rf4|Rf5|Ra5|Rxa2+|Ra6|Rb6|Rc6|Kf5,Rd6
